Station,Time,Date,Rainfall (mm) (24 hours),Temp (? C),Rel Humidity (%),Wind Speed (m/s) 
George WO/WK,1400,19880414,0,19.3,69,4.9
George WO/WK,1400,19880415,1.3,20.6,74,5.4
George WO/WK,1400,19880416,0.2,20.4,82,3.3
George WO/WK,1400,19880417,0,21.2,67,5
George WO/WK,1400,19880418,0,21.7,73,2
George WO/WK,1400,19880419,0,21.1,70,2.6
George WO/WK,1400,19880420,4.5,20.4,67,2.3
George WO/WK,1400,19880421,0,19.3,34,7.3
George WO/WK,1400,19880422,0,21.2,39,6.2
George WO/WK,1400,19880423,0.3,19.5,49,4.4
George WO/WK,1400,19880424,2.8,18.6,53,4
George WO/WK,1400,19880425,2.8,13.7,63,8.2
George WO/WK,1400,19880426,2.2,19.3,46,8
George WO/WK,1400,19880427,0,15.5,54,5.9
George WO/WK,1400,19880428,0,17.4,57,4.6
George WO/WK,1400,19880429,0,24.1,38,1.9
George WO/WK,1400,19880430,0,21.5,50,4.6
George WO/WK,1400,19880501,0,20.5,75,6
George WO/WK,1400,19880502,0,31.3,14,6.7
George WO/WK,1400,19880503,4.9,18.9,66,7.9
George WO/WK,1400,19880504,0,16.5,65,1.3
George WO/WK,1400,19880505,0,19.1,64,2.8
George WO/WK,1400,19880506,0,22.6,46,2
George WO/WK,1400,19880507,0,30.3,22,7.7
George WO/WK,1400,19880508,0,28.8,24,6.5
George WO/WK,1400,19880509,0,17.1,84,3.2
George WO/WK,1400,19880510,0,24,56,0
George WO/WK,1400,19880511,0,32,21,7
George WO/WK,1400,19880512,0,31.2,27,2.2
George WO/WK,1400,19880513,0,31.1,20,6.9
George WO/WK,1400,19880514,0.7,19.6,69,3.1
George WO/WK,1400,19880515,3.1,19.7,72,4.4
George WO/WK,1400,19880516,0.1,17.7,43,7.5
George WO/WK,1400,19880517,0,18.1,32,5.9
George WO/WK,1400,19880518,0,18.5,40,1.1
George WO/WK,1400,19880519,6.3,19.2,56,5.4
George WO/WK,1400,19880520,0,21.1,54,1.3
George WO/WK,1400,19880521,0,23.6,34,1.6
George WO/WK,1400,19880522,0,22.4,38,3.2
George WO/WK,1400,19880523,6.2,23.2,25,9
George WO/WK,1400,19880524,0,15.5,70,2.6
George WO/WK,1400,19880525,0,22.3,34,2.4
George WO/WK,1400,19880526,0.2,18.2,59,3.9
George WO/WK,1400,19880527,23.6,12.8,93,4.6
George WO/WK,1400,19880528,0,14.3,58,2
George WO/WK,1400,19880529,0,15.4,57,2.7
George WO/WK,1400,19880530,0,17,60,3.9
George WO/WK,1400,19880531,0,20.7,40,0
George WO/WK,1400,19880601,0,21.8,35,0
George WO/WK,1400,19880602,0.3,18.2,53,0
George WO/WK,1400,19880603,13,28.5,21,6.9
George WO/WK,1400,19880604,0,16.2,51,3.1
George WO/WK,1400,19880605,0,16.1,47,2
George WO/WK,1400,19880606,7.8,17.5,51,2
George WO/WK,1400,19880607,9.5,14,48,6
George WO/WK,1400,19880608,1.9,12.1,64,8
George WO/WK,1400,19880609,0.3,12.9,70,0
George WO/WK,1400,19880610,0,15.6,49,2.2
George WO/WK,1400,19880611,0,20,31,3.4
George WO/WK,1400,19880612,1,17.3,47,2.2
George WO/WK,1400,19880613,0,18.1,40,5.9
George WO/WK,1400,19880614,8.4,16.4,53,5.8
George WO/WK,1400,19880615,0,15.3,48,0
George WO/WK,1400,19880616,0,15.5,56,3.6
George WO/WK,1400,19880617,0,19.6,40,0
George WO/WK,1400,19880618,0,24.8,26,6.3
George WO/WK,1400,19880619,0,24.7,11,7.5
George WO/WK,1400,19880620,3.3,14.6,61,7.1
George WO/WK,1400,19880621,1.3,13.4,57,6.4
George WO/WK,1400,19880622,0,16.1,49,5.2
George WO/WK,1400,19880623,0,15.3,64,0
George WO/WK,1400,19880624,0,18,46,2
George WO/WK,1400,19880625,0.1,27.1,25,10.8
George WO/WK,1400,19880626,6.2,13.6,86,0
George WO/WK,1400,19880627,1.2,14.3,86,2.9
George WO/WK,1400,19880628,0,18.1,83,1.5
George WO/WK,1400,19880629,0,21.1,54,2.1
George WO/WK,1400,19880630,0,24.9,32,6.2
George WO/WK,1400,19880701,1,15,85,3.6
George WO/WK,1400,19880702,0.2,16,82,2.2
George WO/WK,1400,19880703,9.7,15.1,84,7.4
George WO/WK,1400,19880704,0,19.1,39,2.9
George WO/WK,1400,19880705,0,19.9,42,4.8
George WO/WK,1400,19880706,0,22.4,36,5.5
George WO/WK,1400,19880707,0,16.2,65,2.8
George WO/WK,1400,19880708,1.6,23.1,22,3
George WO/WK,1400,19880709,0.6,8.6,83,10
George WO/WK,1400,19880710,0,13.1,45,1.8
George WO/WK,1400,19880711,0,14.4,45,0
George WO/WK,1400,19880712,4.2,17.8,46,4.4
George WO/WK,1400,19880713,0,14.1,65,3.5
George WO/WK,1400,19880714,0,20.6,36,1.3
George WO/WK,1400,19880715,0,17.6,58,1.3
George WO/WK,1400,19880716,0,17.2,47,0
George WO/WK,1400,19880717,1.6,22.1,18,10.4
George WO/WK,1400,19880718,0,12.5,57,2.4
George WO/WK,1400,19880719,0,14.9,36,1.9
George WO/WK,1400,19880720,1.8,18.1,34,6.8
George WO/WK,1400,19880721,0,16.6,47,3.9
George WO/WK,1400,19880722,0,16.5,50,0
George WO/WK,1400,19880723,1.1,14.9,79,4
George WO/WK,1400,19880724,0,17.3,56,1.6
George WO/WK,1400,19880725,0,16.5,69,3.9
George WO/WK,1400,19880726,0,16.9,83,5.1
George WO/WK,1400,19880727,0,19.3,69,0
George WO/WK,1400,19880728,0,17.9,80,2
George WO/WK,1400,19880729,1.1,17.8,85,4
George WO/WK,1400,19880730,0,13.8,79,2.5
George WO/WK,1400,19880731,0,16.9,36,3.9
George WO/WK,1400,19880801,0,16.6,47,2.4
George WO/WK,1400,19880802,0,20.5,36,9.2
George WO/WK,1400,19880803,0,16.7,56,2
George WO/WK,1400,19880804,0,17.7,56,2.1
George WO/WK,1400,19880805,0,16.1,76,3.1
George WO/WK,1400,19880806,0,15.5,68,3.6
George WO/WK,1400,19880807,1.7,18.7,38,3.8
George WO/WK,1400,19880808,0,16.3,34,11.2
George WO/WK,1400,19880809,0,15.9,42,2.7
George WO/WK,1400,19880810,0,16.6,58,3
George WO/WK,1400,19880811,0,20.5,51,0
George WO/WK,1400,19880812,0,28.4,31,3.5
George WO/WK,1400,19880813,0,18.1,77,3.2
George WO/WK,1400,19880814,0,28.8,16,5.6
George WO/WK,1400,19880815,0,18.7,65,3.1
George WO/WK,1400,19880816,0,16.3,69,5
George WO/WK,1400,19880817,17,17.8,67,2
George WO/WK,1400,19880818,0,17.2,70,9.8
George WO/WK,1400,19880819,0,28,7,4
George WO/WK,1400,19880820,0,23.7,23,0
George WO/WK,1400,19880821,0,18.2,58,3.5
George WO/WK,1400,19880822,0,17.6,64,2.5
George WO/WK,1400,19880823,0,17.5,71,4.5
George WO/WK,1400,19880824,0,17.2,83,0
George WO/WK,1400,19880825,0,25.1,56,0
George WO/WK,1400,19880826,12.6,17.1,85,2.6
George WO/WK,1400,19880827,60.9,11.8,87,7.5
George WO/WK,1400,19880828,6.5,14.4,77,3.1
George WO/WK,1400,19880829,0,15.9,67,4
George WO/WK,1400,19880830,0,18,58,0
George WO/WK,1400,19880831,2.3,18.5,35,6
George WO/WK,1400,19880901,3.6,12.6,66,1.4
George WO/WK,1400,19880902,1.8,15.1,63,8.5
George WO/WK,1400,19880903,0,15.8,73,3
George WO/WK,1400,19880904,0,20,45,2
George WO/WK,1400,19880905,0,18.1,73,1.4
George WO/WK,1400,19880906,0,21.5,66,0
George WO/WK,1400,19880907,0,16.6,75,5.5
George WO/WK,1400,19880908,0,18.1,74,5
George WO/WK,1400,19880909,1.3,23.5,43,3
George WO/WK,1400,19880910,12,21.3,21,10
George WO/WK,1400,19880911,4.9,9.3,67,5.1
George WO/WK,1400,19880912,0,13.9,50,3.1
George WO/WK,1400,19880913,0,15.8,60,7.3
George WO/WK,1400,19880914,2.8,18.2,56,7.5
George WO/WK,1400,19880915,3.1,15.6,67,0
George WO/WK,1400,19880916,19.6,13.2,87,7.7
George WO/WK,1400,19880917,0,14.4,55,2.6
George WO/WK,1400,19880918,0,20.3,48,2.6
George WO/WK,1400,19880919,0,29.7,18,4.3
George WO/WK,1400,19880920,0,14.5,87,1.5
George WO/WK,1400,19880921,0,15.9,70,1.5
George WO/WK,1400,19880922,0,15.9,73,4.3
George WO/WK,1400,19880923,0,19.2,76,7
George WO/WK,1400,19880924,0.8,18,86,2.9
George WO/WK,1400,19880925,12.5,17.6,70,1.4
George WO/WK,1400,19880926,0,18.2,47,11.8
George WO/WK,1400,19880927,0,15.7,53,4.4
George WO/WK,1400,19880928,0,25.1,37,0
George WO/WK,1400,19880929,0,15.2,90,3
George WO/WK,1400,19880930,0,18.5,50,6
George WO/WK,1400,19881001,0,15.8,69,3.6
George WO/WK,1400,19881002,0,17.2,63,4
George WO/WK,1400,19881003,0,18.2,71,3.2
George WO/WK,1400,19881004,0,16.5,79,4.1
George WO/WK,1400,19881005,0.6,17.6,75,5
George WO/WK,1400,19881006,0,13.9,88,2.9
George WO/WK,1400,19881007,0,18.5,67,5
George WO/WK,1400,19881008,0.1,19.8,84,2.8
George WO/WK,1400,19881009,0,17.6,75,4.2
George WO/WK,1400,19881010,11.1,15.1,85,6.7
George WO/WK,1400,19881011,0.2,15.8,57,6.8
George WO/WK,1400,19881012,0,17.7,56,8.5
George WO/WK,1400,19881013,0,18.4,69,12.5
George WO/WK,1400,19881014,0,22.9,50,3.5
George WO/WK,1400,19881015,0,25.4,37,4.7
George WO/WK,1400,19881016,0,16.7,71,5.1
George WO/WK,1400,19881017,2,16.7,60,8.2
George WO/WK,1400,19881018,0,16.1,56,4.1
George WO/WK,1400,19881019,0,18.1,60,4.5
George WO/WK,1400,19881020,0,21.3,55,4.5
George WO/WK,1400,19881021,8,20.8,66,3.2
George WO/WK,1400,19881022,0.9,15.6,64,10
George WO/WK,1400,19881023,0,17.6,51,3.4
George WO/WK,1400,19881024,0,18.1,63,4.2
George WO/WK,1400,19881025,5,7.5,96,8.4
George WO/WK,1400,19881026,0,16.4,54,3.2
George WO/WK,1400,19881027,0,20.7,38,4.4
George WO/WK,1400,19881028,3.7,16.6,69,6.3
George WO/WK,1400,19881029,0.3,12.9,66,2.8
George WO/WK,1400,19881030,0,18.8,56,3.8
George WO/WK,1400,19881031,0,18.6,74,3
George WO/WK,1400,19881101,0,20.1,51,7.6
George WO/WK,1400,19881102,0.1,19.2,66,9.5
George WO/WK,1400,19881103,0.5,12.9,69,5
George WO/WK,1400,19881104,0,18,52,4.5
George WO/WK,1400,19881105,0,19.8,50,3.7
George WO/WK,1400,19881106,0,21.4,59,5.7
George WO/WK,1400,19881107,0.3,23.7,53,1.5
George WO/WK,1400,19881108,13.5,18.7,63,6.8
George WO/WK,1400,19881109,0,18,55,4.6
George WO/WK,1400,19881110,0,19.2,54,3.9
George WO/WK,1400,19881111,0,21,67,8.2
George WO/WK,1400,19881112,0,22.3,65,8.1
George WO/WK,1400,19881113,0,33.2,31,2
George WO/WK,1400,19881114,16.7,22.9,58,7.8
George WO/WK,1400,19881115,0,17.9,65,9.6
George WO/WK,1400,19881116,0,19.1,50,13.4
George WO/WK,1400,19881117,0,20.1,60,10
George WO/WK,1400,19881118,6.2,22.1,55,4.1
George WO/WK,1400,19881119,0,19.5,69,2.1
George WO/WK,1400,19881120,1.2,22.6,62,5.7
George WO/WK,1400,19881121,2.7,16.8,99,5.1
George WO/WK,1400,19881122,0,22.2,77,2.7
George WO/WK,1400,19881123,0,19.2,71,2.7
George WO/WK,1400,19881124,0,19.5,79,3
George WO/WK,1400,19881125,0,21.1,55,3
George WO/WK,1400,19881126,0,23.3,48,3.2
George WO/WK,1400,19881127,3.5,21.2,72,3.9
George WO/WK,1400,19881128,0,19.1,54,3.8
George WO/WK,1400,19881129,0.3,18.8,42,5
George WO/WK,1400,19881130,0,19.7,47,5
George WO/WK,1400,19881201,0,20.3,61,3.8
George WO/WK,1400,19881202,0,22.1,56,5.2
George WO/WK,1400,19881203,0.5,21.5,62,5
George WO/WK,1400,19881204,4.2,17,91,5
George WO/WK,1400,19881205,0.2,18.8,49,4.9
George WO/WK,1400,19881206,0,20.8,52,11.2
George WO/WK,1400,19881207,0,21.3,60,10.9
George WO/WK,1400,19881208,0.5,25.8,51,4.8
George WO/WK,1400,19881209,0.6,31.3,28,4
George WO/WK,1400,19881210,1.2,17.8,74,8.1
George WO/WK,1400,19881211,0,19.1,43,7.9
George WO/WK,1400,19881212,0,19.9,52,4.1
George WO/WK,1400,19881213,0,22.1,37,4.8
George WO/WK,1400,19881214,2.3,22,60,4.1
George WO/WK,1400,19881215,5.1,14.9,95,5.1
George WO/WK,1400,19881216,0.1,19.5,62,11.6
George WO/WK,1400,19881217,0,23.1,45,4
George WO/WK,1400,19881218,0.1,24,62,6.6
George WO/WK,1400,19881219,28.9,16.2,98,2.3
George WO/WK,1400,19881220,0,23.4,61,8.2
George WO/WK,1400,19881221,0,22.2,63,4.3
George WO/WK,1400,19881222,0,22.4,70,9
George WO/WK,1400,19881223,0,20.4,74,7.9
George WO/WK,1400,19881224,0,23.7,59,3
George WO/WK,1400,19881225,0,21.6,61,9.3
George WO/WK,1400,19881226,0,20.3,61,4.9
George WO/WK,1400,19881227,0,22.3,52,7.9
George WO/WK,1400,19881228,0.2,30.5,33,4
George WO/WK,1400,19881229,6.1,21.3,75,4
George WO/WK,1400,19881230,0,20.7,68,8
George WO/WK,1400,19881231,0,23.9,55,4.1
George WO/WK,1400,19890101,0,33.8,25,4.2
George WO/WK,1400,19890102,0,23.9,74,2.4
George WO/WK,1400,19890103,0,23.3,65,5.1
George WO/WK,1400,19890104,0,25.5,59,4
George WO/WK,1400,19890105,0,22.6,66,6.7
George WO/WK,1400,19890106,0,23.4,58,4.2
George WO/WK,1400,19890107,0,22.8,56,4
George WO/WK,1400,19890108,0,22.8,59,6.7
George WO/WK,1400,19890109,0,23.1,56,5.1
George WO/WK,1400,19890110,0,23.7,56,3
George WO/WK,1400,19890111,0.1,25.1,44,5
George WO/WK,1400,19890112,0,23,70,2.4
George WO/WK,1400,19890113,0,27.2,48,5.1
George WO/WK,1400,19890114,0,24.1,62,4
George WO/WK,1400,19890115,8.8,25.1,70,3.7
George WO/WK,1400,19890116,1.8,21,63,1.6
George WO/WK,1400,19890117,0,23.6,41,8.7
George WO/WK,1400,19890118,0,23.4,58,5.9
George WO/WK,1400,19890119,0,23.3,63,6.1
George WO/WK,1400,19890120,0.1,23.4,55,4
George WO/WK,1400,19890121,0,23.6,62,4.8
George WO/WK,1400,19890122,11.1,17.1,99,4.9
George WO/WK,1400,19890123,0,21.5,55,4.6
George WO/WK,1400,19890124,0,22.4,51,5.4
George WO/WK,1400,19890125,0,22.6,55,4.4
George WO/WK,1400,19890126,0.1,23.4,63,5.7
George WO/WK,1400,19890127,4.5,20.4,92,2.9
George WO/WK,1400,19890128,0,25,75,4
George WO/WK,1400,19890129,0.4,27.5,66,2.4
George WO/WK,1400,19890130,0,33.8,31,2.8
George WO/WK,1400,19890131,5.6,23.6,80,3.5
George WO/WK,1400,19890201,0,24.7,50,5.2
George WO/WK,1400,19890202,3.5,16.6,100,6
George WO/WK,1400,19890203,0,22.9,46,8.8
George WO/WK,1400,19890204,0,25.3,42,3
George WO/WK,1400,19890205,0,23.8,77,4.5
George WO/WK,1400,19890206,0,23.4,63,10.5
George WO/WK,1400,19890207,0,29,37,3.5
George WO/WK,1400,19890208,1.3,24.4,56,4
George WO/WK,1400,19890209,0,21.5,71,6.2
George WO/WK,1400,19890210,0,22.1,51,11.1
George WO/WK,1400,19890211,0,30.9,30,2.2
George WO/WK,1400,19890212,0,25.2,56,7
George WO/WK,1400,19890213,5.8,21,84,12.1
George WO/WK,1400,19890214,0.1,21.1,66,4
George WO/WK,1400,19890215,0,21.8,62,9.6
George WO/WK,1400,19890216,4.7,22.1,58,10.8
George WO/WK,1400,19890217,1.7,22.8,68,3.4
George WO/WK,1400,19890218,0.1,19.8,95,3.9
George WO/WK,1400,19890219,0,24,57,7.5
George WO/WK,1400,19890220,1.9,22.4,64,7.5
George WO/WK,1400,19890221,0,23.4,56,1.5
George WO/WK,1400,19890222,0,23.6,53,3.6
George WO/WK,1400,19890223,0,27.4,59,3
George WO/WK,1400,19890224,8.9,28.1,36,3.4
George WO/WK,1400,19890225,2.4,17.4,97,6.8
George WO/WK,1400,19890226,0,24.5,57,3.2
George WO/WK,1400,19890227,0,23.1,70,3.2
George WO/WK,1400,19890228,0,24.6,63,2.1
George WO/WK,1400,19890301,0.4,27,40,6.2
George WO/WK,1400,19890302,0,17,89,3
George WO/WK,1400,19890303,0,21.2,40,4
George WO/WK,1400,19890304,0,22.1,52,6
George WO/WK,1400,19890305,0,23.4,62,7.3
George WO/WK,1400,19890306,0.5,21.9,72,3.7
George WO/WK,1400,19890307,0,24.2,63,5
George WO/WK,1400,19890308,0,30.9,34,2.4
George WO/WK,1400,19890309,0,23.3,63,2.7
George WO/WK,1400,19890310,0,23.1,71,3.9
George WO/WK,1400,19890311,0,23.9,62,4
George WO/WK,1400,19890312,0,25.9,54,3
George WO/WK,1400,19890313,13.8,14.4,93,2.3
George WO/WK,1400,19890314,0.1,20.7,65,4
George WO/WK,1400,19890315,0,21.6,70,4.9
George WO/WK,1400,19890316,0,29.1,50,2.3
George WO/WK,1400,19890317,1.1,23.9,58,2.7
George WO/WK,1400,19890318,0,19.3,85,2.9
George WO/WK,1400,19890319,4.7,17.9,99,0
George WO/WK,1400,19890320,1.5,19.6,83,2
George WO/WK,1400,19890321,0.5,21.1,72,4
George WO/WK,1400,19890322,0,23.5,66,2.7
George WO/WK,1400,19890323,0,23.2,72,2.9
George WO/WK,1400,19890324,0,21.9,81,5
George WO/WK,1400,19890325,0,25.7,67,7.2
George WO/WK,1400,19890326,0,30.6,33,4.4
George WO/WK,1400,19890327,0,20.6,79,0
George WO/WK,1400,19890328,0.3,37,27,3
George WO/WK,1400,19890329,19.8,20.3,81,1.6
George WO/WK,1400,19890330,3.5,18.4,34,11.8
George WO/WK,1400,19890331,0,18.2,41,7.3
George WO/WK,1400,19890401,0,18.8,53,4.6
George WO/WK,1400,19890402,0,20.1,70,4.8
George WO/WK,1400,19890403,0,20.4,67,2.6
George WO/WK,1400,19890404,0,21,56,2.8
George WO/WK,1400,19890405,0,18.9,65,2
George WO/WK,1400,19890406,0,20.7,62,3.8
George WO/WK,1400,19890407,0,23,74,3.1
George WO/WK,1400,19890408,0,27.5,53,0
George WO/WK,1400,19890409,0,19.4,88,3
George WO/WK,1400,19890410,0,19.2,84,0
George WO/WK,1400,19890411,0,20.4,81,4.9
George WO/WK,1400,19890412,0,22,68,2.4
George WO/WK,1400,19890413,11.3,18.6,88,0
George WO/WK,1400,19890414,57.1,13.9,98,0
George WO/WK,1400,19890415,0,18.1,68,5.4
George WO/WK,1400,19890416,0,19.9,68,7.2
George WO/WK,1400,19890417,0,21.4,58,4.2
George WO/WK,1400,19890418,0,31.2,31,5.1
George WO/WK,1400,19890419,2.7,22,60,3
George WO/WK,1400,19890420,21.8,16.1,96,7
George WO/WK,1400,19890421,0.8,17.7,89,2.6
George WO/WK,1400,19890422,0,19.2,75,2.6
George WO/WK,1400,19890423,1.3,17.7,84,4.3
George WO/WK,1400,19890424,0,19.2,61,3.6
George WO/WK,1400,19890425,0,19.5,69,2.2
George WO/WK,1400,19890426,0,26.3,51,0
George WO/WK,1400,19890427,5.6,19.3,69,4.8
George WO/WK,1400,19890428,0.2,15.8,91,3.9
George WO/WK,1400,19890429,0,18,64,2
George WO/WK,1400,19890430,0,20.3,59,1.5
George WO/WK,1400,19890501,0,25,34,0
George WO/WK,1400,19890502,0,20.8,66,5.2
George WO/WK,1400,19890503,0,21,65,3.2
George WO/WK,1400,19890504,0,18.8,67,3.8
George WO/WK,1400,19890505,0,19.9,62,0
George WO/WK,1400,19890506,0,24.2,57,0
George WO/WK,1400,19890507,0,26.3,38,0
George WO/WK,1400,19890508,1.9,19.9,64,3.3
George WO/WK,1400,19890509,0,19.2,82,0
George WO/WK,1400,19890510,0,23.7,44,0
George WO/WK,1400,19890511,1.3,19.2,78,3.7
George WO/WK,1400,19890512,0,16.8,34,7.8
George WO/WK,1400,19890513,0,15.4,37,5.5
George WO/WK,1400,19890514,0,14.8,45,2.7
George WO/WK,1400,19890515,0,15.6,55,2.9
George WO/WK,1400,19890516,0,19.3,45,2.5
George WO/WK,1400,19890517,0,26.8,18,0
George WO/WK,1400,19890518,0,16.3,76,1.3
George WO/WK,1400,19890519,0,16.9,69,3.2
George WO/WK,1400,19890520,0.2,18.2,77,0
George WO/WK,1400,19890521,0.4,18.4,48,3
George WO/WK,1400,19890522,1.8,18,78,0
George WO/WK,1400,19890523,0,19.2,64,1.8
George WO/WK,1400,19890524,0,18.1,70,1.6
George WO/WK,1400,19890525,1.6,16.1,72,2.7
George WO/WK,1400,19890526,8.1,15,68,3.8
George WO/WK,1400,19890527,0,14.7,61,0
George WO/WK,1400,19890528,0,21.2,28,1.2
George WO/WK,1400,19890529,0,25.3,21,5.2
George WO/WK,1400,19890530,0,17.5,39,4
George WO/WK,1400,19890531,0,17.6,56,2.5
George WO/WK,1400,19890601,5.2,13.5,77,5
George WO/WK,1400,19890602,0.2,13.6,51,6
George WO/WK,1400,19890603,0,14.5,54,3.7
George WO/WK,1400,19890604,7.7,14.2,66,6.5
George WO/WK,1400,19890605,0,16,60,3
George WO/WK,1400,19890606,0,17.6,58,1.1
George WO/WK,1400,19890607,3.3,13.2,96,4.8
George WO/WK,1400,19890608,0,15,54,0
George WO/WK,1400,19890609,0,15.9,69,1.8
George WO/WK,1400,19890610,1.8,20.2,50,1.2
George WO/WK,1400,19890611,0,15.7,57,2.2
George WO/WK,1400,19890612,0,17.6,50,0
George WO/WK,1400,19890613,0,23.9,19,3.7
George WO/WK,1400,19890614,2.7,13.9,90,3.7
George WO/WK,1400,19890615,0,21.9,31,2.8
George WO/WK,1400,19890616,0,25.2,21,0
George WO/WK,1400,19890617,0,24.4,20,4
George WO/WK,1400,19890618,0,18.1,73,3
George WO/WK,1400,19890619,0,16.5,81,2
George WO/WK,1400,19890620,0,15.9,87,0
George WO/WK,1400,19890621,10.4,16,91,3.4
George WO/WK,1400,19890622,0.2,17.6,81,2.1
George WO/WK,1400,19890623,0.3,16.4,70,6.2
George WO/WK,1400,19890624,0,16.6,63,7.2
George WO/WK,1400,19890625,0,19.5,36,3
George WO/WK,1400,19890626,0,18.2,50,5.5
George WO/WK,1400,19890627,0,18.2,45,1.5
George WO/WK,1400,19890628,0,19.4,32,2.4
George WO/WK,1400,19890629,0.5,17.5,52,5.8
George WO/WK,1400,19890630,0,16,53,3.3
George WO/WK,1400,19890701,0,16.1,53,3.2
George WO/WK,1400,19890702,3.4,18.3,33,3
George WO/WK,1400,19890703,0,14,53,8.2
George WO/WK,1400,19890704,2,13.3,66,4.4
George WO/WK,1400,19890705,0,15.2,57,8.3
George WO/WK,1400,19890706,0,13.9,55,3
George WO/WK,1400,19890707,0,17,38,2.2
George WO/WK,1400,19890708,0,16.3,68,1.6
George WO/WK,1400,19890709,0,19.4,56,0
George WO/WK,1400,19890710,0,16.2,53,0
George WO/WK,1400,19890711,1.6,17.7,57,5.9
George WO/WK,1400,19890712,0,15.9,61,3.2
George WO/WK,1400,19890713,0,22,35,1.5
George WO/WK,1400,19890714,0,25.7,18,9.9
George WO/WK,1400,19890715,0,23.4,35,2.7
George WO/WK,1400,19890716,1.7,18.8,44,3.6
George WO/WK,1400,19890717,0,12.6,64,6
George WO/WK,1400,19890718,18.4,9.7,93,9
George WO/WK,1400,19890719,0.1,11,72,1.8
George WO/WK,1400,19890720,0,15.9,41,1.8
George WO/WK,1400,19890721,0,23.1,15,4.6
George WO/WK,1400,19890722,0,21.5,23,2.6
George WO/WK,1400,19890723,0,22.8,22,8
George WO/WK,1400,19890724,0,25.1,13,5.9
George WO/WK,1400,19890725,0.3,15.2,76,3.4
George WO/WK,1400,19890726,2.1,13.5,44,9.5
George WO/WK,1400,19890727,0,13.8,50,7
George WO/WK,1400,19890728,0,15.7,48,3
George WO/WK,1400,19890729,0,21.4,26,2.1
George WO/WK,1400,19890730,0,20.1,36,2.4
George WO/WK,1400,19890731,0,15.6,42,7.1
George WO/WK,1400,19890801,3.6,12.9,69,2.1
George WO/WK,1400,19890802,0.1,14.1,69,6.8
George WO/WK,1400,19890803,0,18.2,54,2.7
George WO/WK,1400,19890804,0,20.9,29,4.2
George WO/WK,1400,19890805,0,27.9,14,3
George WO/WK,1400,19890806,0,20.8,35,1.9
George WO/WK,1400,19890807,0,17.3,76,3
George WO/WK,1400,19890808,0,20.6,53,4
George WO/WK,1400,19890809,0,20.2,47,5.3
George WO/WK,1400,19890810,0,17,70,2.8
George WO/WK,1400,19890811,0,18.3,60,5.6
George WO/WK,1400,19890812,2.1,17.5,59,3.1
George WO/WK,1400,19890813,5.9,12.8,89,2.4
George WO/WK,1400,19890814,0,19,47,8.5
George WO/WK,1400,19890815,3.2,22.3,23,10.7
George WO/WK,1400,19890816,4.1,10.8,87,10
George WO/WK,1400,19890817,0,14.9,45,3
George WO/WK,1400,19890818,0,21.1,23,1.1
George WO/WK,1400,19890819,5.8,14,78,5.8
George WO/WK,1400,19890820,0.2,18.3,40,12.2
George WO/WK,1400,19890821,0,16.6,63,2.8
George WO/WK,1400,19890822,0,19,37,1.6
George WO/WK,1400,19890823,1.4,18.6,67,3.1
George WO/WK,1400,19890824,2,13.3,95,2.1
George WO/WK,1400,19890825,0,20.6,32,11.7
George WO/WK,1400,19890826,0.2,16.9,54,1.2
George WO/WK,1400,19890827,0.7,16.1,63,8.6
George WO/WK,1400,19890828,0,20.3,44,2.2
George WO/WK,1400,19890829,4.8,11.5,93,7
George WO/WK,1400,19890830,0,16.4,43,8.8
George WO/WK,1400,19890831,0,16.3,55,3
George WO/WK,1400,19890901,0,15.9,77,3.2
George WO/WK,1400,19890902,0,21.7,39,0
George WO/WK,1400,19890903,3.2,13.6,75,12
George WO/WK,1400,19890904,3.6,12.1,74,10.9
George WO/WK,1400,19890905,4.3,10.8,61,12.7
George WO/WK,1400,19890906,0.6,12.9,50,8.5
George WO/WK,1400,19890907,4.7,16.5,63,7
George WO/WK,1400,19890908,0,15.7,64,6.8
George WO/WK,1400,19890909,0,20.3,46,3.6
George WO/WK,1400,19890910,0,22.9,45,4
George WO/WK,1400,19890911,0,17.8,77,3.3
George WO/WK,1400,19890912,0,17.6,72,3
George WO/WK,1400,19890913,0,24.1,39,3.3
George WO/WK,1400,19890914,0,17.4,73,5.3
George WO/WK,1400,19890915,1.5,17.5,84,3
George WO/WK,1400,19890916,2.8,14,81,1.2
George WO/WK,1400,19890917,1,16,67,7.4
George WO/WK,1400,19890918,5,12.1,81,7.1
George WO/WK,1400,19890919,0,16.7,46,5.9
George WO/WK,1400,19890920,1.2,25.6,35,12.2
George WO/WK,1400,19890921,0,14.5,54,7.2
George WO/WK,1400,19890922,0,14.1,71,9.5
George WO/WK,1400,19890923,0,16.9,47,4.5
George WO/WK,1400,19890924,0,17.3,60,6.5
George WO/WK,1400,19890925,0,18.3,66,7.6
George WO/WK,1400,19890926,0,28.7,20,3.4
George WO/WK,1400,19890927,0,17.6,76,4.2
George WO/WK,1400,19890928,0,19.5,71,3.2
George WO/WK,1400,19890929,0.5,13.9,73,6.5
George WO/WK,1400,19890930,0,14.6,64,4
George WO/WK,1400,19891001,14.3,14.1,64,3.7
George WO/WK,1400,19891002,44.2,10.6,94,1.7
George WO/WK,1400,19891003,2.8,12.7,94,2
George WO/WK,1400,19891004,0,19.9,44,3.7
